Order_ID,Order_Date,Customer_Region,City,Product_Category,Product_Sub_Category,Order_Channel,Order_Value,Quantity,Payment_Mode,Warehouse_Location,Dispatch_Date,Delivery_Date,Delivery_Status,Delay_Days,Inventory_Availability,Return_Flag,Return_Reason
ORD106198,18-01-2024,NSW,Kolkata,Fashion,Standard,App,47387,1,Wallet,WH-Mumbai,20-01-2024,21-01-2024,On-time,0,No,No,NA
ORD106199,08-07-2024,North India,Mumbai,Electronics,Budget,Web,28439,2,COD,WH-Mumbai,09-07-2024,13-07-2024,On-time,0,Yes,No,NA
ORD106200,20-05-2024,QLD,Hyderabad,Beauty,Standard,App,30549,3,Card,WH-Bangalore,21-05-2024,28-05-2024,Cancelled,0,Yes,No,NA
ORD106201,12-02-2024,East India,Brisbane,Home & Kitchen,Budget,App,30197,3,COD,WH-Melbourne,14-02-2024,21-02-2024,On-time,0,Yes,No,NA
ORD106202,29-11-2024,East India,Melbourne,Beauty,Standard,Web,37280,3,Card,WH-Delhi,30-11-2024,01-12-2024,Delayed,5,Yes,No,NA
ORD106203,10-10-2024,QLD,Bangalore,Sports,Standard,App,12614,2,Card,WH-Bangalore,12-10-2024,18-10-2024,Delayed,3,Yes,No,NA
ORD106204,25-05-2024,NSW,Delhi,Home & Kitchen,Budget,Web,35988,1,UPI,WH-Delhi,25-05-2024,31-05-2024,On-time,0,Yes,No,NA
ORD106205,10-11-2024,West India,Bangalore,Fashion,Premium,App,32751,4,Wallet,WH-Delhi,12-11-2024,15-11-2024,Delayed,5,Yes,No,NA
ORD106206,14-11-2024,NSW,Melbourne,Home & Kitchen,Premium,App,27187,1,Card,WH-Bangalore,15-11-2024,19-11-2024,On-time,0,Yes,No,NA
ORD106207,01-04-2024,QLD,Bangalore,Home & Kitchen,Standard,App,18674,3,Wallet,WH-Delhi,02-04-2024,07-04-2024,On-time,0,No,No,NA
ORD106208,27-06-2024,South India,Hyderabad,Fashion,Standard,Web,18538,2,COD,WH-Melbourne,27-06-2024,03-07-2024,Delayed,4,Yes,No,NA
ORD106209,25-02-2024,NSW,Mumbai,Grocery,Standard,App,38805,1,COD,WH-Melbourne,26-02-2024,02-03-2024,On-time,0,Yes,No,NA
ORD106210,03-06-2024,VIC,Delhi,Home & Kitchen,Premium,App,22706,2,COD,WH-Bangalore,04-06-2024,05-06-2024,Delayed,3,Yes,No,NA
ORD106211,08-06-2024,QLD,Hyderabad,Electronics,Budget,Web,22927,4,COD,WH-Delhi,09-06-2024,13-06-2024,On-time,0,Yes,Yes,Damaged
ORD106212,20-04-2024,VIC,Hyderabad,Beauty,Premium,Web,32451,4,COD,WH-Delhi,21-04-2024,28-04-2024,On-time,0,Yes,No,NA
ORD106213,16-05-2024,QLD,Kolkata,Fashion,Standard,Web,5697,3,UPI,WH-Mumbai,18-05-2024,24-05-2024,Delayed,5,Yes,No,NA
ORD106214,19-08-2024,South India,Mumbai,Fashion,Premium,Web,34337,2,UPI,WH-Sydney,20-08-2024,25-08-2024,On-time,0,No,No,NA
ORD106215,07-08-2024,VIC,Brisbane,Home & Kitchen,Premium,Web,47367,3,Card,WH-Bangalore,09-08-2024,12-08-2024,On-time,0,Yes,No,NA
ORD106216,08-03-2024,VIC,Mumbai,Grocery,Premium,Web,39319,2,Wallet,WH-Delhi,09-03-2024,15-03-2024,On-time,0,Yes,No,NA
ORD106217,28-10-2024,North India,Mumbai,Grocery,Budget,Web,19556,2,COD,WH-Bangalore,29-10-2024,31-10-2024,Delayed,1,Yes,Yes,No Issue
ORD106218,05-09-2024,East India,Hyderabad,Beauty,Standard,App,40963,4,Wallet,WH-Mumbai,06-09-2024,09-09-2024,Delayed,3,Yes,No,NA
ORD106219,18-11-2024,VIC,Brisbane,Beauty,Premium,App,6894,1,COD,WH-Bangalore,18-11-2024,25-11-2024,On-time,0,Yes,Yes,Late Delivery
ORD106220,06-01-2024,East India,Chennai,Grocery,Premium,App,30649,1,Card,WH-Melbourne,08-01-2024,14-01-2024,Delayed,3,Yes,No,NA
ORD106221,06-10-2024,QLD,Kolkata,Sports,Standard,Web,37819,4,UPI,WH-Delhi,06-10-2024,09-10-2024,On-time,0,Yes,No,NA
ORD106222,03-04-2024,West India,Mumbai,Grocery,Premium,App,17824,4,Card,WH-Mumbai,04-04-2024,08-04-2024,On-time,0,Yes,No,NA
ORD106223,25-09-2024,NSW,Chennai,Grocery,Premium,Web,22253,2,Wallet,WH-Melbourne,25-09-2024,26-09-2024,Cancelled,0,Yes,No,NA
ORD106224,15-07-2024,North India,Brisbane,Home & Kitchen,Premium,App,6615,1,Wallet,WH-Sydney,15-07-2024,22-07-2024,On-time,0,Yes,No,NA
ORD106225,25-01-2024,QLD,Mumbai,Electronics,Premium,App,40995,3,COD,WH-Sydney,25-01-2024,30-01-2024,On-time,0,No,No,NA
ORD106226,27-05-2024,South India,Delhi,Beauty,Standard,Web,48375,3,UPI,WH-Bangalore,29-05-2024,30-05-2024,On-time,0,Yes,No,NA
ORD106227,27-04-2024,West India,Chennai,Sports,Premium,App,35925,1,Wallet,WH-Delhi,28-04-2024,02-05-2024,On-time,0,Yes,Yes,Damaged
ORD106228,03-12-2024,North India,Chennai,Sports,Budget,Web,27079,1,Card,WH-Sydney,04-12-2024,11-12-2024,Delayed,3,Yes,No,NA
ORD106229,03-12-2024,North India,Delhi,Fashion,Premium,App,7627,1,Card,WH-Mumbai,05-12-2024,09-12-2024,On-time,0,Yes,No,NA
ORD106230,06-03-2024,QLD,Chennai,Grocery,Budget,Web,46432,2,COD,WH-Delhi,08-03-2024,13-03-2024,Delayed,5,Yes,No,NA
ORD106231,27-10-2024,South India,Bangalore,Grocery,Standard,Web,44214,4,COD,WH-Mumbai,28-10-2024,31-10-2024,On-time,0,Yes,No,NA
ORD106232,23-06-2024,South India,Mumbai,Electronics,Premium,Web,28559,4,UPI,WH-Mumbai,24-06-2024,28-06-2024,Cancelled,0,Yes,Yes,Damaged
ORD106233,14-11-2024,East India,Chennai,Grocery,Budget,Web,44945,2,COD,WH-Mumbai,14-11-2024,19-11-2024,Delayed,1,Yes,No,NA
ORD106234,16-03-2024,NSW,Melbourne,Beauty,Budget,App,15120,3,Card,WH-Sydney,18-03-2024,24-03-2024,Cancelled,0,Yes,No,NA
ORD106235,23-04-2024,QLD,Sydney,Sports,Premium,Web,42120,2,COD,WH-Bangalore,24-04-2024,01-05-2024,On-time,0,Yes,Yes,No Issue
ORD106236,20-04-2024,West India,Brisbane,Grocery,Premium,App,39197,1,Card,WH-Sydney,21-04-2024,24-04-2024,On-time,0,Yes,No,NA
ORD106237,05-09-2024,NSW,Melbourne,Electronics,Standard,App,23502,4,Wallet,WH-Sydney,05-09-2024,11-09-2024,On-time,0,No,No,NA
ORD106238,21-07-2024,West India,Delhi,Home & Kitchen,Standard,App,3443,4,COD,WH-Bangalore,22-07-2024,24-07-2024,Delayed,5,Yes,No,NA
ORD106239,26-05-2024,North India,Mumbai,Beauty,Premium,Web,33573,2,UPI,WH-Melbourne,28-05-2024,30-05-2024,On-time,0,Yes,No,NA
ORD106240,04-02-2024,VIC,Mumbai,Home & Kitchen,Standard,Web,3441,4,UPI,WH-Mumbai,06-02-2024,12-02-2024,On-time,0,Yes,No,NA
ORD106241,04-11-2024,VIC,Melbourne,Fashion,Standard,Web,15350,2,UPI,WH-Melbourne,06-11-2024,10-11-2024,On-time,0,No,No,NA
ORD106242,26-01-2024,QLD,Chennai,Electronics,Standard,Web,17332,4,COD,WH-Mumbai,26-01-2024,02-02-2024,On-time,0,Yes,No,NA
ORD106243,25-08-2024,South India,Brisbane,Fashion,Standard,App,15626,2,Wallet,WH-Melbourne,25-08-2024,30-08-2024,On-time,0,Yes,No,NA
ORD106244,14-01-2024,South India,Mumbai,Fashion,Premium,Web,29944,1,Wallet,WH-Mumbai,16-01-2024,22-01-2024,On-time,0,No,No,NA
ORD106245,14-02-2024,North India,Chennai,Sports,Premium,Web,24332,2,UPI,WH-Bangalore,15-02-2024,17-02-2024,On-time,0,No,No,NA
ORD106246,03-08-2024,North India,Delhi,Fashion,Budget,App,36062,4,Wallet,WH-Bangalore,04-08-2024,11-08-2024,Delayed,5,Yes,Yes,Wrong Item
ORD106247,20-08-2024,West India,Bangalore,Fashion,Standard,App,15412,2,Card,WH-Bangalore,21-08-2024,22-08-2024,On-time,0,Yes,No,NA
ORD106248,11-07-2024,North India,Kolkata,Electronics,Premium,Web,18114,2,COD,WH-Delhi,13-07-2024,14-07-2024,On-time,0,Yes,No,NA
ORD106249,20-02-2024,QLD,Brisbane,Home & Kitchen,Budget,App,33050,4,Wallet,WH-Mumbai,22-02-2024,29-02-2024,On-time,0,Yes,No,NA
ORD106250,01-08-2024,West India,Delhi,Grocery,Standard,Web,27851,1,Wallet,WH-Bangalore,03-08-2024,10-08-2024,On-time,0,No,No,NA
ORD106251,30-05-2024,NSW,Hyderabad,Fashion,Budget,Web,5998,2,Wallet,WH-Melbourne,30-05-2024,04-06-2024,On-time,0,Yes,No,NA
ORD106252,01-10-2024,South India,Mumbai,Sports,Standard,App,16482,3,UPI,WH-Delhi,01-10-2024,02-10-2024,Delayed,3,Yes,No,NA
ORD106253,03-12-2024,South India,Sydney,Grocery,Premium,Web,39685,3,COD,WH-Delhi,05-12-2024,12-12-2024,On-time,0,Yes,No,NA
ORD106254,16-03-2024,VIC,Chennai,Sports,Budget,App,6924,1,Wallet,WH-Bangalore,18-03-2024,22-03-2024,On-time,0,Yes,No,NA
ORD106255,07-08-2024,VIC,Hyderabad,Grocery,Premium,App,3568,1,COD,WH-Sydney,08-08-2024,10-08-2024,Delayed,4,Yes,Yes,Wrong Item
ORD106256,13-12-2024,QLD,Melbourne,Fashion,Standard,App,20311,4,Wallet,WH-Bangalore,13-12-2024,15-12-2024,Delayed,3,Yes,No,NA
ORD106257,05-07-2024,South India,Mumbai,Beauty,Standard,Web,49012,4,Card,WH-Sydney,06-07-2024,11-07-2024,On-time,0,Yes,Yes,Damaged
ORD106258,15-10-2024,QLD,Bangalore,Grocery,Standard,Web,5553,2,COD,WH-Bangalore,17-10-2024,20-10-2024,On-time,0,Yes,No,NA
ORD106259,28-01-2024,NSW,Hyderabad,Beauty,Budget,Web,9852,1,COD,WH-Mumbai,30-01-2024,01-02-2024,Delayed,4,Yes,No,NA
ORD106260,28-06-2024,NSW,Chennai,Home & Kitchen,Budget,App,1692,2,COD,WH-Melbourne,28-06-2024,01-07-2024,Delayed,5,No,Yes,Wrong Item
ORD106261,09-09-2024,East India,Hyderabad,Grocery,Budget,Web,24914,4,Card,WH-Sydney,09-09-2024,12-09-2024,Cancelled,0,Yes,No,NA
ORD106262,05-05-2024,West India,Bangalore,Electronics,Premium,Web,24329,2,UPI,WH-Sydney,06-05-2024,11-05-2024,On-time,0,Yes,No,NA
ORD106263,25-06-2024,VIC,Brisbane,Sports,Budget,App,37593,2,Wallet,WH-Delhi,26-06-2024,29-06-2024,On-time,0,Yes,No,NA
ORD106264,06-02-2024,West India,Melbourne,Home & Kitchen,Standard,App,34785,2,UPI,WH-Sydney,06-02-2024,13-02-2024,On-time,0,Yes,No,NA
ORD106265,08-04-2024,VIC,Kolkata,Home & Kitchen,Premium,App,35292,1,COD,WH-Mumbai,10-04-2024,13-04-2024,On-time,0,Yes,Yes,No Issue
ORD106266,07-04-2024,East India,Delhi,Beauty,Standard,Web,47527,3,UPI,WH-Melbourne,07-04-2024,12-04-2024,On-time,0,No,No,NA
ORD106267,06-05-2024,South India,Chennai,Fashion,Standard,App,18183,1,COD,WH-Sydney,07-05-2024,12-05-2024,Delayed,5,No,No,NA
ORD106268,16-06-2024,QLD,Sydney,Sports,Budget,App,20976,2,Wallet,WH-Delhi,16-06-2024,21-06-2024,On-time,0,Yes,Yes,Wrong Item
ORD106269,20-03-2024,West India,Hyderabad,Electronics,Budget,App,23916,4,UPI,WH-Melbourne,21-03-2024,26-03-2024,On-time,0,No,No,NA
ORD106270,20-10-2024,VIC,Chennai,Electronics,Budget,Web,4223,3,Wallet,WH-Sydney,21-10-2024,26-10-2024,On-time,0,Yes,No,NA
ORD106271,28-11-2024,West India,Brisbane,Beauty,Standard,Web,15037,2,Wallet,WH-Mumbai,29-11-2024,06-12-2024,Delayed,5,Yes,No,NA
ORD106272,05-05-2024,South India,Melbourne,Beauty,Premium,App,30063,2,UPI,WH-Mumbai,07-05-2024,08-05-2024,Cancelled,0,Yes,No,NA
ORD106273,08-12-2024,QLD,Bangalore,Home & Kitchen,Budget,App,31795,4,Card,WH-Melbourne,09-12-2024,13-12-2024,On-time,0,Yes,No,NA
ORD106274,05-11-2024,North India,Kolkata,Beauty,Budget,Web,11411,2,Card,WH-Delhi,07-11-2024,09-11-2024,On-time,0,Yes,Yes,No Issue
ORD106275,29-05-2024,VIC,Chennai,Fashion,Premium,Web,20088,2,Card,WH-Mumbai,31-05-2024,06-06-2024,Delayed,5,Yes,No,NA
ORD106276,16-01-2024,North India,Sydney,Home & Kitchen,Standard,Web,10859,3,UPI,WH-Bangalore,16-01-2024,21-01-2024,On-time,0,Yes,No,NA
ORD106277,28-01-2024,East India,Delhi,Home & Kitchen,Standard,App,36127,1,UPI,WH-Bangalore,30-01-2024,02-02-2024,Cancelled,0,No,No,NA
ORD106278,21-06-2024,QLD,Delhi,Home & Kitchen,Premium,Web,42640,4,UPI,WH-Sydney,23-06-2024,25-06-2024,On-time,0,Yes,No,NA
ORD106279,15-02-2024,NSW,Kolkata,Electronics,Budget,App,5908,4,UPI,WH-Mumbai,15-02-2024,20-02-2024,On-time,0,Yes,Yes,No Issue
ORD106280,23-11-2024,West India,Sydney,Sports,Premium,Web,22359,4,Card,WH-Bangalore,23-11-2024,24-11-2024,On-time,0,Yes,No,NA
ORD106281,23-08-2024,VIC,Brisbane,Sports,Budget,Web,30208,1,Card,WH-Sydney,24-08-2024,27-08-2024,On-time,0,Yes,No,NA
ORD106282,01-08-2024,West India,Sydney,Electronics,Premium,App,23845,1,UPI,WH-Sydney,03-08-2024,10-08-2024,On-time,0,Yes,No,NA
ORD106283,25-03-2024,East India,Brisbane,Home & Kitchen,Standard,Web,47477,3,Wallet,WH-Sydney,26-03-2024,27-03-2024,On-time,0,Yes,No,NA
ORD106284,08-10-2024,East India,Brisbane,Fashion,Standard,App,20414,3,Wallet,WH-Delhi,10-10-2024,16-10-2024,On-time,0,Yes,No,NA
ORD106285,19-08-2024,West India,Melbourne,Grocery,Standard,Web,27535,4,Wallet,WH-Sydney,21-08-2024,25-08-2024,On-time,0,Yes,No,NA
ORD106286,25-03-2024,VIC,Sydney,Home & Kitchen,Standard,App,33228,1,UPI,WH-Delhi,26-03-2024,30-03-2024,Delayed,2,Yes,No,NA
ORD106287,05-03-2024,QLD,Bangalore,Beauty,Premium,Web,16133,3,Card,WH-Bangalore,07-03-2024,14-03-2024,On-time,0,Yes,No,NA
ORD106288,13-05-2024,South India,Bangalore,Sports,Premium,App,10293,2,UPI,WH-Sydney,15-05-2024,20-05-2024,On-time,0,Yes,No,NA
ORD106289,30-05-2024,QLD,Hyderabad,Grocery,Budget,App,21409,1,COD,WH-Bangalore,30-05-2024,03-06-2024,Cancelled,0,Yes,No,NA
ORD106290,24-04-2024,South India,Sydney,Electronics,Premium,App,33412,2,Card,WH-Mumbai,26-04-2024,01-05-2024,On-time,0,Yes,No,NA
ORD106291,04-03-2024,NSW,Sydney,Electronics,Budget,App,2708,3,Card,WH-Delhi,05-03-2024,10-03-2024,On-time,0,Yes,No,NA
ORD106292,08-12-2024,QLD,Delhi,Grocery,Premium,App,8980,2,Wallet,WH-Bangalore,10-12-2024,14-12-2024,Delayed,2,Yes,Yes,Damaged
ORD106293,28-12-2024,West India,Melbourne,Sports,Premium,App,5971,3,Wallet,WH-Sydney,28-12-2024,01-01-2025,Delayed,1,Yes,No,NA
ORD106294,17-12-2024,West India,Delhi,Sports,Premium,Web,21063,4,Wallet,WH-Bangalore,17-12-2024,18-12-2024,Delayed,2,Yes,No,NA
ORD106295,06-06-2024,VIC,Chennai,Beauty,Premium,Web,32145,4,UPI,WH-Sydney,06-06-2024,07-06-2024,On-time,0,Yes,No,NA
ORD106296,17-03-2024,West India,Mumbai,Electronics,Standard,App,1033,4,COD,WH-Melbourne,18-03-2024,25-03-2024,Delayed,3,No,Yes,No Issue
ORD106297,25-05-2024,VIC,Hyderabad,Electronics,Premium,App,6768,1,Wallet,WH-Delhi,25-05-2024,31-05-2024,On-time,0,Yes,Yes,No Issue
ORD106298,08-12-2024,West India,Kolkata,Home & Kitchen,Budget,Web,33448,1,UPI,WH-Mumbai,10-12-2024,17-12-2024,On-time,0,No,No,NA
ORD106299,12-08-2024,East India,Chennai,Fashion,Standard,App,3532,4,COD,WH-Bangalore,14-08-2024,15-08-2024,On-time,0,Yes,No,NA
ORD106300,08-11-2024,North India,Chennai,Beauty,Premium,Web,28640,1,UPI,WH-Bangalore,10-11-2024,13-11-2024,On-time,0,Yes,No,NA
ORD106301,12-04-2024,West India,Sydney,Home & Kitchen,Premium,Web,48033,3,Card,WH-Melbourne,14-04-2024,17-04-2024,On-time,0,Yes,No,NA
ORD106302,12-12-2024,North India,Chennai,Fashion,Budget,App,44350,2,Card,WH-Sydney,13-12-2024,20-12-2024,On-time,0,Yes,No,NA
ORD106303,27-10-2024,South India,Mumbai,Electronics,Standard,App,13157,3,COD,WH-Mumbai,28-10-2024,30-10-2024,On-time,0,Yes,No,NA
ORD106304,28-03-2024,NSW,Chennai,Fashion,Standard,App,34197,4,Wallet,WH-Sydney,30-03-2024,04-04-2024,Delayed,5,Yes,No,NA
ORD106305,29-10-2024,QLD,Sydney,Electronics,Standard,App,8463,2,COD,WH-Sydney,31-10-2024,05-11-2024,Delayed,4,Yes,No,NA
ORD106306,16-06-2024,QLD,Delhi,Sports,Standard,Web,5014,3,UPI,WH-Bangalore,16-06-2024,23-06-2024,Delayed,2,Yes,No,NA
ORD106307,18-06-2024,South India,Chennai,Home & Kitchen,Budget,Web,40188,2,Card,WH-Bangalore,19-06-2024,22-06-2024,On-time,0,Yes,No,NA
ORD106308,14-05-2024,West India,Kolkata,Electronics,Premium,App,30558,1,Wallet,WH-Bangalore,16-05-2024,19-05-2024,Delayed,3,Yes,No,NA
ORD106309,19-02-2024,QLD,Melbourne,Fashion,Premium,App,28592,2,UPI,WH-Delhi,19-02-2024,26-02-2024,On-time,0,Yes,No,NA
ORD106310,05-12-2024,VIC,Melbourne,Home & Kitchen,Standard,Web,40652,2,UPI,WH-Delhi,06-12-2024,13-12-2024,Delayed,5,Yes,No,NA
ORD106311,12-12-2024,South India,Brisbane,Fashion,Budget,App,36424,4,Card,WH-Bangalore,14-12-2024,19-12-2024,On-time,0,Yes,No,NA
ORD106312,13-05-2024,East India,Hyderabad,Fashion,Premium,Web,36108,1,Wallet,WH-Sydney,13-05-2024,15-05-2024,On-time,0,Yes,Yes,Wrong Item
ORD106313,12-12-2024,North India,Mumbai,Grocery,Standard,App,32732,3,COD,WH-Mumbai,13-12-2024,20-12-2024,On-time,0,Yes,Yes,Late Delivery
ORD106314,16-05-2024,VIC,Bangalore,Electronics,Standard,Web,8004,4,Card,WH-Mumbai,17-05-2024,21-05-2024,On-time,0,Yes,Yes,Damaged
ORD106315,01-09-2024,QLD,Mumbai,Electronics,Budget,Web,32156,2,Card,WH-Sydney,02-09-2024,04-09-2024,On-time,0,Yes,No,NA
ORD106316,18-04-2024,VIC,Brisbane,Fashion,Budget,Web,22522,3,Wallet,WH-Melbourne,20-04-2024,23-04-2024,On-time,0,No,No,NA
ORD106317,08-11-2024,West India,Kolkata,Sports,Budget,Web,4398,2,COD,WH-Sydney,09-11-2024,12-11-2024,On-time,0,Yes,No,NA
ORD106318,13-10-2024,East India,Delhi,Electronics,Standard,App,34747,2,Card,WH-Mumbai,15-10-2024,19-10-2024,Delayed,1,Yes,No,NA
ORD106319,21-01-2024,North India,Bangalore,Beauty,Budget,App,47892,3,COD,WH-Melbourne,23-01-2024,27-01-2024,On-time,0,Yes,No,NA
ORD106320,30-03-2024,East India,Sydney,Sports,Standard,Web,8151,2,Card,WH-Melbourne,31-03-2024,06-04-2024,On-time,0,Yes,No,NA
ORD106321,22-10-2024,South India,Sydney,Sports,Premium,Web,17860,2,COD,WH-Mumbai,24-10-2024,31-10-2024,On-time,0,Yes,No,NA
ORD106322,21-04-2024,West India,Hyderabad,Sports,Standard,Web,26036,3,COD,WH-Melbourne,23-04-2024,25-04-2024,On-time,0,Yes,Yes,Wrong Item
ORD106323,27-10-2024,VIC,Bangalore,Electronics,Standard,App,3927,3,UPI,WH-Delhi,27-10-2024,01-11-2024,Delayed,1,Yes,No,NA
ORD106324,17-03-2024,VIC,Sydney,Sports,Premium,App,30043,4,Card,WH-Bangalore,18-03-2024,23-03-2024,On-time,0,Yes,No,NA
ORD106325,25-06-2024,South India,Hyderabad,Sports,Budget,App,28975,3,UPI,WH-Melbourne,25-06-2024,26-06-2024,On-time,0,Yes,No,NA
ORD106326,08-12-2024,VIC,Kolkata,Home & Kitchen,Budget,App,16964,4,Card,WH-Melbourne,08-12-2024,10-12-2024,On-time,0,Yes,No,NA
ORD106327,27-05-2024,NSW,Bangalore,Electronics,Standard,App,7789,3,UPI,WH-Delhi,28-05-2024,31-05-2024,Delayed,5,Yes,No,NA
ORD106328,10-04-2024,West India,Kolkata,Sports,Standard,Web,5165,4,UPI,WH-Delhi,12-04-2024,19-04-2024,On-time,0,Yes,No,NA
ORD106329,02-09-2024,South India,Sydney,Beauty,Premium,App,43116,4,UPI,WH-Sydney,02-09-2024,03-09-2024,Delayed,5,Yes,No,NA
ORD106330,26-04-2024,West India,Melbourne,Sports,Budget,App,27625,2,UPI,WH-Mumbai,28-04-2024,30-04-2024,On-time,0,Yes,No,NA
ORD106331,01-04-2024,North India,Mumbai,Fashion,Premium,App,34339,1,UPI,WH-Sydney,03-04-2024,08-04-2024,Delayed,5,Yes,No,NA
ORD106332,28-01-2024,West India,Mumbai,Electronics,Standard,App,15768,3,Card,WH-Mumbai,28-01-2024,01-02-2024,Delayed,5,No,No,NA
ORD106333,25-01-2024,West India,Kolkata,Home & Kitchen,Standard,Web,11404,3,Wallet,WH-Delhi,27-01-2024,02-02-2024,Delayed,2,Yes,Yes,Late Delivery
ORD106334,27-02-2024,North India,Melbourne,Beauty,Premium,Web,9516,2,UPI,WH-Bangalore,28-02-2024,02-03-2024,Delayed,1,Yes,No,NA
ORD106335,23-10-2024,South India,Hyderabad,Grocery,Premium,Web,3584,1,Wallet,WH-Mumbai,23-10-2024,30-10-2024,Delayed,1,Yes,No,NA
ORD106336,13-05-2024,West India,Delhi,Fashion,Budget,App,4351,1,UPI,WH-Mumbai,15-05-2024,22-05-2024,Delayed,3,Yes,Yes,Wrong Item
ORD106337,26-11-2024,East India,Delhi,Fashion,Premium,Web,39635,3,Card,WH-Delhi,26-11-2024,27-11-2024,Delayed,3,Yes,No,NA
ORD106338,05-09-2024,West India,Brisbane,Fashion,Budget,Web,21206,3,COD,WH-Melbourne,05-09-2024,09-09-2024,On-time,0,Yes,No,NA
ORD106339,07-02-2024,South India,Chennai,Beauty,Budget,App,1487,4,Wallet,WH-Sydney,08-02-2024,11-02-2024,Delayed,1,Yes,No,NA
ORD106340,15-03-2024,VIC,Delhi,Electronics,Premium,Web,5983,1,Wallet,WH-Bangalore,17-03-2024,23-03-2024,On-time,0,Yes,No,NA
ORD106341,21-05-2024,QLD,Melbourne,Electronics,Premium,App,41650,1,Card,WH-Mumbai,22-05-2024,28-05-2024,On-time,0,Yes,No,NA
ORD106342,17-11-2024,North India,Mumbai,Sports,Budget,Web,25067,4,COD,WH-Melbourne,17-11-2024,22-11-2024,Delayed,5,Yes,No,NA
ORD106343,16-06-2024,VIC,Mumbai,Sports,Premium,App,40113,4,Wallet,WH-Delhi,18-06-2024,23-06-2024,On-time,0,Yes,Yes,Late Delivery
ORD106344,15-09-2024,South India,Delhi,Electronics,Budget,Web,24935,3,Card,WH-Mumbai,15-09-2024,20-09-2024,Delayed,3,Yes,No,NA
ORD106345,20-12-2024,NSW,Delhi,Sports,Budget,Web,1523,1,UPI,WH-Melbourne,22-12-2024,24-12-2024,On-time,0,No,No,NA
ORD106346,12-08-2024,QLD,Brisbane,Electronics,Standard,App,13255,2,Wallet,WH-Sydney,13-08-2024,16-08-2024,On-time,0,Yes,Yes,Damaged
ORD106347,31-05-2024,VIC,Delhi,Fashion,Budget,Web,12815,4,COD,WH-Delhi,31-05-2024,02-06-2024,On-time,0,Yes,No,NA
ORD106348,19-01-2024,West India,Kolkata,Grocery,Standard,App,8106,1,Wallet,WH-Melbourne,21-01-2024,26-01-2024,Delayed,2,No,No,NA
ORD106349,25-05-2024,QLD,Sydney,Fashion,Premium,Web,36562,1,UPI,WH-Melbourne,26-05-2024,01-06-2024,On-time,0,Yes,No,NA
ORD106350,28-08-2024,West India,Chennai,Sports,Budget,App,24011,1,COD,WH-Mumbai,29-08-2024,01-09-2024,On-time,0,Yes,No,NA
ORD106351,09-12-2024,North India,Hyderabad,Grocery,Budget,Web,41319,1,UPI,WH-Sydney,09-12-2024,12-12-2024,On-time,0,Yes,No,NA
ORD106352,24-08-2024,West India,Chennai,Grocery,Premium,Web,14526,4,COD,WH-Delhi,25-08-2024,30-08-2024,On-time,0,Yes,No,NA
ORD106353,04-02-2024,QLD,Chennai,Electronics,Premium,Web,19997,2,UPI,WH-Delhi,06-02-2024,08-02-2024,On-time,0,Yes,No,NA
ORD106354,08-07-2024,East India,Delhi,Home & Kitchen,Premium,App,32432,2,COD,WH-Sydney,08-07-2024,09-07-2024,On-time,0,No,No,NA
ORD106355,01-01-2024,East India,Kolkata,Beauty,Budget,App,36931,4,COD,WH-Bangalore,01-01-2024,06-01-2024,On-time,0,Yes,No,NA
ORD106356,01-06-2024,VIC,Sydney,Home & Kitchen,Premium,App,43545,1,UPI,WH-Mumbai,03-06-2024,08-06-2024,Delayed,5,Yes,Yes,Damaged
ORD106357,05-05-2024,South India,Sydney,Grocery,Premium,Web,30304,4,Wallet,WH-Melbourne,06-05-2024,07-05-2024,Delayed,4,Yes,No,NA
ORD106358,10-12-2024,North India,Melbourne,Home & Kitchen,Standard,App,39013,4,Card,WH-Mumbai,12-12-2024,18-12-2024,On-time,0,Yes,No,NA
ORD106359,13-08-2024,NSW,Sydney,Sports,Standard,App,40799,1,Wallet,WH-Sydney,15-08-2024,16-08-2024,On-time,0,Yes,No,NA
ORD106360,08-08-2024,VIC,Kolkata,Grocery,Budget,Web,46919,4,Card,WH-Melbourne,08-08-2024,11-08-2024,On-time,0,Yes,No,NA
ORD106361,29-07-2024,South India,Melbourne,Fashion,Premium,App,43171,4,UPI,WH-Bangalore,29-07-2024,30-07-2024,On-time,0,Yes,No,NA
ORD106362,25-01-2024,North India,Bangalore,Sports,Premium,App,13297,1,Wallet,WH-Sydney,27-01-2024,30-01-2024,Delayed,3,Yes,Yes,Damaged
ORD106363,16-01-2024,QLD,Brisbane,Fashion,Standard,App,8854,2,UPI,WH-Mumbai,17-01-2024,23-01-2024,On-time,0,Yes,No,NA
ORD106364,30-06-2024,North India,Bangalore,Sports,Budget,Web,37667,4,Card,WH-Melbourne,30-06-2024,01-07-2024,On-time,0,Yes,No,NA
ORD106365,24-11-2024,QLD,Chennai,Electronics,Premium,App,19678,3,COD,WH-Delhi,26-11-2024,28-11-2024,On-time,0,Yes,No,NA
ORD106366,08-05-2024,VIC,Kolkata,Sports,Budget,App,29953,1,UPI,WH-Melbourne,08-05-2024,15-05-2024,On-time,0,Yes,Yes,Wrong Item
ORD106367,11-02-2024,South India,Melbourne,Beauty,Standard,App,9568,3,Wallet,WH-Melbourne,12-02-2024,15-02-2024,Delayed,2,Yes,No,NA
